,AGNO,RBD,DGV_RBD,NOM_RBD,MRUN,RUT_SOSTENEDOR,P_JURIDICA,COD_REG_RBD,NOM_REG_RBD_A,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,LATITUD,LONGITUD,CONVENIO_PIE,ENS_01,ENS_02,ENS_03,ENS_04,ENS_05,ENS_06,ENS_07,ENS_08,ENS_09,ENS_10,ENS_11,MATRICULA,ESTADO_ESTAB,ORI_RELIGIOSA,ORI_OTRO_GLOSA,PAGO_MATRICULA,PAGO_MENSUAL,check
541,2020,683,1,ESCUELA DE LA CALERA, ,69040500,1,4,COQ,41,4106,VICUÑA,41,ELQUI,2,1,1,-29.991890000000000,-70.99461400000000,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
542,2020,685,8,ESCUELA DE LA POLVADA, ,69040500,1,4,COQ,41,4106,VICUÑA,41,ELQUI,2,1,1,-30.0255024,-70.80997657,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO,True
543,2020,686,6,ESCUELA BÁSICA MARIO AQUILES RODRIGUEZ, ,69040600,1,4,COQ,41,4105,PAIGUANO,41,ELQUI,2,1,1,-30.182261000000000,-70.48555000000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
544,2020,687,4,ESCUELA DE HUANTA, ,69040500,1,4,COQ,41,4106,VICUÑA,41,ELQUI,2,1,1,-29.848360000000000,-70.38739800000000,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
545,2020,688,2,ESCUELA DE CHAPILCA, ,69040500,1,4,COQ,41,4106,VICUÑA,41,ELQUI,2,1,1,-29.897301000000000,-70.52118700000000,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
546,2020,689,0,ESCUELA DE VARILLAR, ,69040500,1,4,COQ,41,4106,VICUÑA,41,ELQUI,2,1,1,-29.951309000000000,-70.53649900000001,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
547,2020,690,4,COLEGIO ANTONIO VARAS, ,65115187,1,4,COQ,41,4106,VICUÑA,41,ELQUI,3,2,0,-30.032721000000000,-70.70778700000000,0,10,110,310,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
548,2020,691,2,ESCUELA MUNICIPAL CIELO CLARO--PAIHUANO, ,69040600,1,4,COQ,41,4105,PAIGUANO,41,ELQUI,2,1,0,-30.027321000000000,-70.51748700000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
549,2020,692,0,ESCUELA JERONIMO GODOY VILLANUEVA, ,69040600,1,4,COQ,41,4105,PAIGUANO,41,ELQUI,2,1,0,-30.123899000000000,-70.49391199999999,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
550,2020,693,9,ESCUELA BASICA HECTOR MANUEL HERNANDEZ, ,69040600,1,4,COQ,41,4105,PAIGUANO,41,ELQUI,2,1,1,-30.033180000000000,-70.46853600000000,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
551,2020,694,7,ESCUELA GABRIELA MISTRAL, ,69040600,1,4,COQ,41,4105,PAIGUANO,41,ELQUI,2,1,1,-30.093800000000000,-70.49497200000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
552,2020,695,5,ESCUELA BASICA SANTIAGO BUERAS A., ,69040600,1,4,COQ,41,4105,PAIGUANO,41,ELQUI,2,1,1,-29.989500000000000,-70.52883900000000,1,110,299,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
553,2020,696,3,ESCUELA MUNICIPAL LA ORTIGA, ,69040600,1,4,COQ,41,4105,PAIGUANO,41,ELQUI,2,1,1,-30.203400000000000,-70.48719800000001,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
554,2020,697,1,ESCUELA MUNICIPAL ALCOHUAZ, ,69040600,1,4,COQ,41,4105,PAIGUANO,41,ELQUI,2,1,1,-30.231510000000000,-70.49434700000000,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
555,2020,699,8,ESCUELA MARIA ISABEL PERALTA P., ,69040600,1,4,COQ,41,4105,PAIGUANO,41,ELQUI,2,1,1,-30.142639000000000,-70.40619700000001,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
556,2020,701,3,LICEO ESTELA AVILA DE PERRY, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,-30.603840000000000,-71.20536800000001,1,310,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
557,2020,704,8,LICEO ALEJANDRO ALVAREZ JOFRE, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,-30.602280000000000,-71.20482600000000,1,110,310,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
558,2020,705,6,LICEO POLITECNICO DE OVALLE, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,-30.598900000000000,-71.20558900000000,1,510,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
559,2020,706,4,COLEGIO FRAY JORGE, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,-30.606279000000000,-71.20143100000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
560,2020,707,2,ESCUELA BASICA HELENE LANG, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,-30.605101000000000,-71.20330800000001,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
561,2020,708,0,ESCUELA ANTONIO TIRADO LANAS, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,-30.601959000000000,-71.19027699999999,1,10,110,0,0,0,0,0,0,0,0,0,1,1,7,LAICA,GRATUITO,GRATUITO,True
562,2020,709,9,ESCUELA BASICA OSCAR ARAYA MOLINA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,-30.590639000000000,-71.19798299999999,1,10,110,0,0,0,0,0,0,0,0,0,1,1,7,VALORICA,GRATUITO,GRATUITO,True
563,2020,710,2,ESCUELA BASICA JOSE TOMAS OVALLE B., ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,-30.602510000000000,-71.21056400000001,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
564,2020,711,0,ESCUELA GUARDIAMARINA ERNESTO RIQUELME V, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,-30.596340000000000,-71.19056700000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
565,2020,712,9,ESCUELA BÁSICA ARTURO ALESSANDRI PALMA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,-30.605511000000000,-71.20889300000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
566,2020,713,7,ESCUELA ARTURO VILLALON SIEULANNE, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,-30.580601000000000,-71.40979799999999,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
567,2020,714,5,ESCUELA BASICA VISTA HERMOSA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,-30.593491000000000,-71.19349699999999,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
568,2020,715,3,ESCUELA BASICA BERNARDO O¦HIGGINS RIQUELME, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,-30.643970000000000,-71.23848700000001,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
569,2020,716,1,ESC.PADRE JOSEPH BENEDIKT STEGMEIER, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,-30.629580000000000,-71.12294000000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
570,2020,718,8,ESCUELA MARCOS MACUADA OGALDE, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,-30.637529000000000,-71.28379800000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
571,2020,719,6,COLEGIO YUNGAY, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,-30.607677460000000,-71.20037842000001,0,212,218,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
572,2020,721,8,ESCUELA BASICA FLORENCIO ESPINOZA LOPEZ, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,-30.590981000000000,-71.18287700000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
573,2020,722,6,ESC. HEBERTO VELAZQUEZ VELAZQUEZ, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,-30.568769000000000,-71.16446700000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,7,LAICO,GRATUITO,GRATUITO,True
574,2020,723,4,ESCUELA VILLORRIO EL TALHUEN, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,-30.560940000000000,-71.27207900000001,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
575,2020,724,2,ESCUELA BASICA CALETA EL MAITEN, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,-31.144341000000000,-71.65978200000001,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
576,2020,725,0,ESCUELA EL CRISOL, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,-30.626280000000000,-71.21608000000001,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
577,2020,726,9,ESCUELA QUEBRADA SECA DE SOTAQUI, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,-30.617029000000000,-71.05444300000001,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
578,2020,727,7,ESCUELA LA PALOMA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,-30.716400000000000,-71.02140000000000,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
579,2020,728,5,ESCUELA EL ALGARROBO, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,-30.629391000000000,-71.46366100000000,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
580,2020,729,3,ESCUELA BASICA LOS OLIVOS, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,-30.573681000000000,-71.44003300000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
581,2020,730,7,ESCUELA BASICA LUCIA NUNEZ DE LA CUADRA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,-30.618000000000000,-71.36818700000001,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
582,2020,731,5,ESCUELA EL TRAPICHE, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,-30.629841000000000,-71.32849899999999,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
584,2020,733,1,ESCUELA PADRE DAMIAN HEREDIA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,-30.537189000000000,-71.44796800000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
585,2020,735,8,ESCUELA LA QUIROGA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,-30.559919000000000,-71.37391700000001,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
586,2020,736,6,ESCUELA BASICA LOS SOSSAS, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,-30.613791000000000,-71.40212200000001,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
587,2020,737,4,ESCUELA BASICA VALENTIN LETELIER, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,-30.563919000000000,-71.15013100000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
590,2020,740,4,ESCUELA PEDRO ENRIQUE ALFONSO BARRIOS, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,-30.606979000000000,-71.49597900000001,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
592,2020,743,9,ESCUELA CARACHILLA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,-30.668949000000000,-71.07771300000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
593,2020,744,7,ESCUELA ORURO, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,-30.663139000000000,-71.51658600000000,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
594,2020,745,5,ESCUELA LA HIGUERA DE PALOMA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,-30.687330000000000,-71.04699700000000,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
595,2020,746,3,ESCUELA EL SAUCE, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,-30.532021000000000,-71.67060900000000,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
596,2020,747,1,ESCUELA CERRO TAMAYA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,-30.580830000000000,-71.25965900000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
597,2020,749,8,ESCUELA TRANQUE RECOLETA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,-30.508921000000000,-71.10466000000000,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
598,2020,750,1,ESCUELA ELVIRA DEL CARMEN OCHOA AVILES, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,-30.545500000000000,-71.16607700000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
599,2020,752,8,ESCUELA VALLE HERMOSO, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,-30.529360000000000,-71.11998000000000,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
600,2020,753,6,ESC.BAS.JUAN PABLO ARTIGUES PENAFIEL, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,-30.499491000000000,-71.15141300000001,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
601,2020,754,4,ESCUELA LA ARAUCANA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,-30.659361000000000,-71.10755200000000,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
602,2020,755,2,ESCUELA CANELILLA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,-30.567280000000000,-71.10196700000000,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
603,2020,756,0,ESCUELA SANTA CATALINA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,-30.604059000000000,-71.15696699999999,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
604,2020,757,9,ESCUELA BASICA EL GUINDO, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,-30.643450000000000,-71.10768100000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
605,2020,758,7,ESCUELA CORDILLERA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,-30.711889000000000,-71.20320100000001,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
606,2020,759,5,ESCUELA BASICA GASPAR CABRALES, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,-30.517700000000000,-71.48557300000000,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
607,2020,760,9,ESCUELA LAS LOMAS DE PUNILLA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,-30.580059000000000,-71.55555699999999,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
609,2020,762,5,ESCUELA CALETA EL TORO, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,-30.741631000000000,-71.69927199999999,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
610,2020,763,3,COLEGIO SAN JUAN BAUTISTA, ,65074607,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,3,2,0,-30.599380000000000,-71.20382700000000,0,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
611,2020,766,8,COLEGIO SANTA MARIA EUFRASIA, ,65088839,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,3,2,0,-30.597179000000000,-71.19302399999999,1,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
612,2020,767,6,COLEGIO PARTICULAR GABRIELA MISTRAL, ,65156482,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,3,2,0,-30.604361000000000,-71.19837200000001,0,110,310,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,$25.001 A $50.000,True
613,2020,768,4,COLEGIO LA PROVIDENCIA, ,65089002,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,3,2,0,-30.603609000000000,-71.19619800000000,0,110,410,610,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
614,2020,769,2,COLEGIO SAN VIATOR, ,65042966,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,3,2,0,-30.600830000000000,-71.19229100000000,0,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,$25.001 A $50.000,True
615,2020,770,6,COLEGIO AMALIA ERRAZURIZ, ,70731100,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,4,3,0,-30.611938000000000,-71.21720999999999,0,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,MAS DE $100.000,MAS DE $100.000,True
616,2020,771,4,ESCUELA PARTICULAR EL ARRAYAN, ,65124944,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,3,2,1,-30.729561000000000,-71.10317999999999,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
617,2020,772,2,LICEO AGRICOLA DE OVALLE TADEO PERRY BARN, ,65044735,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,5,4,0,-30.579281000000000,-71.18802599999999,0,510,710,0,0,0,0,0,0,0,0,0,1,1,7,CRISTIANA,GRATUITO,GRATUITO,True
618,2020,773,0,ESCUELA SAMO ALTO, ,69041000,1,4,COQ,43,4305,RÍO HURTADO,42,LIMARÍ,2,1,1,-30.409420000000000,-70.94653300000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
619,2020,774,9,COLEGIO PICHASCA, ,69041000,1,4,COQ,43,4305,RÍO HURTADO,42,LIMARÍ,2,1,1,-30.394211000000000,-70.87113200000000,1,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
620,2020,775,7,ESCUELA BASICA DE FUNDINA, ,69041000,1,4,COQ,43,4305,RÍO HURTADO,42,LIMARÍ,2,1,1,-30.382299000000000,-70.84413900000000,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
621,2020,776,5,ES.BAS.SAN PEDRO DE RIO HURTADO, ,69041000,1,4,COQ,43,4305,RÍO HURTADO,42,LIMARÍ,2,1,1,-30.402040000000000,-70.88804600000000,1,110,0,0,0,0,0,0,0,0,0,0,1,1,7,TESTIGO DE JEHOVÁ,GRATUITO,GRATUITO,True
622,2020,777,3,ESC.BASICA HIJOS DE EL CHANAR, ,69041000,1,4,COQ,43,4305,RÍO HURTADO,42,LIMARÍ,2,1,1,-30.284571000000000,-70.63268300000000,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
623,2020,778,1,ESCUELA BASICA LAS BREAS, ,69041000,1,4,COQ,43,4305,RÍO HURTADO,42,LIMARÍ,2,1,1,-30.385250000000000,-70.59757200000000,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
624,2020,780,3,ESCUELA BASICA TABAQUEROS, ,69041000,1,4,COQ,43,4305,RÍO HURTADO,42,LIMARÍ,2,1,1,-30.473431000000000,-71.03410300000000,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
625,2020,783,8,ESCUELA DOCTOR JOSE LUIS ARRANO, ,61999320,1,4,COQ,41,4103,ANDACOLLO,41,ELQUI,6,5,1,-30.295210000000000,-71.15844700000000,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
626,2020,784,6,ESCUELA BASICA HUAMPULLA, ,69041000,1,4,COQ,43,4305,RÍO HURTADO,42,LIMARÍ,2,1,1,-30.429840000000000,-70.98281900000001,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
627,2020,785,4,ESCUELA BASICA LOS MAITENES DE SAMO ALTO, ,69041000,1,4,COQ,43,4305,RÍO HURTADO,42,LIMARÍ,2,1,1,-30.369989000000000,-70.92075300000000,1,110,0,0,0,0,0,0,0,0,0,0,1,1,7,NO SE IMPARTE RELIGION,GRATUITO,GRATUITO,True
628,2020,786,2,ESCUELA BASICA LA HUERTA, ,69041000,1,4,COQ,43,4305,RÍO HURTADO,42,LIMARÍ,2,1,1,-30.448240000000000,-70.85056299999999,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
629,2020,787,0,ESCUELA BASICA MORRILLOS, ,69041000,1,4,COQ,43,4305,RÍO HURTADO,42,LIMARÍ,2,1,1,-30.313999000000000,-70.73187299999999,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
630,2020,788,9,ESCUELA BASICA VADO DE MORRILLOS, ,69041000,1,4,COQ,43,4305,RÍO HURTADO,42,LIMARÍ,2,1,1,-30.294580000000000,-70.71556900000000,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
631,2020,789,7,ESCUELA EL ESPINAL DE RIO HURTADO, ,69041000,1,4,COQ,43,4305,RÍO HURTADO,42,LIMARÍ,2,1,1,-30.412609000000000,-70.90585299999999,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
632,2020,790,0,ESCUELA BASICA EL ROMERAL, ,69041000,1,4,COQ,43,4305,RÍO HURTADO,42,LIMARÍ,2,1,1,-30.509220000000000,-70.81986200000000,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
634,2020,792,7,ESCUELA BASICA ESTANCIA EL SAUCE, ,69041000,1,4,COQ,43,4305,RÍO HURTADO,42,LIMARÍ,2,1,1,-30.465340000000000,-70.76226000000000,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
635,2020,793,5,ESCUELA BASICA DE SERON, ,69041000,1,4,COQ,43,4305,RÍO HURTADO,42,LIMARÍ,2,1,1,-30.334249000000000,-70.74468200000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
636,2020,795,1,ESC.BASICA DOMINGO SANTA MARIA GONZALEZ, ,61999320,1,4,COQ,41,4103,ANDACOLLO,41,ELQUI,6,5,1,-30.369690000000000,-71.12875400000000,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
637,2020,797,8,ESCUELA LOS MAITENES DE SERON, ,69041000,1,4,COQ,43,4305,RÍO HURTADO,42,LIMARÍ,2,1,1,-30.354670000000000,-70.69238300000001,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
638,2020,798,6,ESCUELA EL PALQUI, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,0,-30.770201000000000,-70.94420599999999,1,10,110,0,0,0,0,0,0,0,0,0,1,1,7,LAICO,GRATUITO,GRATUITO,True
639,2020,799,4,COLEGIO REPUBLICA DE CHILE, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,0,-30.690420000000000,-70.95552100000000,1,10,110,310,363,0,0,0,0,0,0,0,1,1,7,LAICA,GRATUITO,GRATUITO,True
640,2020,800,1,ESCUELA HUATULAME, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,0,-30.840000000000000,-70.98166700000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
641,2020,802,8,LICEO PRESIDENTE EDUARDO FREI MONTALVA, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,0,-30.697180000000000,-70.95880900000000,1,310,510,610,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
642,2020,803,6,ESC.CONCENTRACION FRONTERIZA DE TULAHUEN, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,0,-30.963209000000000,-70.77114899999999,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
643,2020,804,4,ESCUELA BASICA WENCESLAO VARGAS, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,-30.723490000000000,-70.77352100000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,7,LAICO,GRATUITO,GRATUITO,True
644,2020,805,2,ESCUELA EL MAQUI, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,-30.830580000000000,-70.65384700000000,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
